,County,State_Name,State,Fipcode,Population,Areaname,STCOU,Land Area 2010,Population Density
2651,Knox,Texas,TX,48275,3664,"Knox, TX",48275,850.62,4.307446333262797
2652,Lamar,Texas,TX,48277,49859,"Lamar, TX",48277,907.19,54.959820985681056
2653,Lamb,Texas,TX,48279,12893,"Lamb, TX",48279,1016.18,12.6877128067862
2654,Lampasas,Texas,TX,48281,21428,"Lampasas, TX",48281,712.84,30.060041524044664
2655,La Salle,Texas,TX,48283,7520,"La Salle, TX",48283,1486.69,5.058216575076176
2656,Lavaca,Texas,TX,48285,20154,"Lavaca, TX",48285,969.71,20.78353322127234
2657,Lee,Texas,TX,48287,17239,"Lee, TX",48287,629.02,27.40612381164351
2658,Leon,Texas,TX,48289,17404,"Leon, TX",48289,1073.15,16.217676932395282
2659,Liberty,Texas,TX,48291,88219,"Liberty, TX",48291,1158.42,76.15458987241242
2660,Limestone,Texas,TX,48293,23437,"Limestone, TX",48293,905.29,25.888941665101793
2661,Lipscomb,Texas,TX,48295,3233,"Lipscomb, TX",48295,932.18,3.468214293376816
2662,Live Oak,Texas,TX,48297,12207,"Live Oak, TX",48297,1039.7,11.740886794267576
2663,Llano,Texas,TX,48299,21795,"Llano, TX",48299,934.03,23.334368275108936
2664,Loving,Texas,TX,48301,169,"Loving, TX",48301,668.93,0.25264227946122914
2665,Lubbock,Texas,TX,48303,310569,"Lubbock, TX",48303,895.6,346.77199642697633
2666,Lynn,Texas,TX,48305,5951,"Lynn, TX",48305,891.87,6.67249711280792
2667,McCulloch,Texas,TX,48307,7984,"McCulloch, TX",48307,1065.6,7.492492492492493
2668,McLennan,Texas,TX,48309,256623,"McLennan, TX",48309,1037.1,247.44286954006367
2669,McMullen,Texas,TX,48311,743,"McMullen, TX",48311,1139.43,0.6520804261780012
2670,Madison,Texas,TX,48313,14284,"Madison, TX",48313,466.07,30.64775677473341
2671,Marion,Texas,TX,48315,9854,"Marion, TX",48315,380.88,25.87166561646713
2672,Martin,Texas,TX,48317,5771,"Martin, TX",48317,914.94,6.307517432837126
2673,Mason,Texas,TX,48319,4274,"Mason, TX",48319,928.8,4.601636520241172
2674,Matagorda,Texas,TX,48321,36643,"Matagorda, TX",48321,1100.28,33.30334096775366
2675,Maverick,Texas,TX,48323,58722,"Maverick, TX",48323,1279.26,45.90310022982037
2676,Medina,Texas,TX,48325,51584,"Medina, TX",48325,1325.36,38.92074606144746
2677,Menard,Texas,TX,48327,2138,"Menard, TX",48327,902.03,2.370209416538253
2678,Midland,Texas,TX,48329,176832,"Midland, TX",48329,900.3,196.4145284905032
2679,Milam,Texas,TX,48331,24823,"Milam, TX",48331,1016.93,24.409743050160777
2680,Mills,Texas,TX,48333,4873,"Mills, TX",48333,748.26,6.51244219923556
2681,Mitchell,Texas,TX,48335,8545,"Mitchell, TX",48335,911.09,9.378875852001448
2682,Montague,Texas,TX,48337,19818,"Montague, TX",48337,930.91,21.28884639761094
2683,Montgomery,Texas,TX,48339,607391,"Montgomery, TX",48339,1041.74,583.0543129763664
2684,Moore,Texas,TX,48341,20940,"Moore, TX",48341,899.69,23.274683502095165
2685,Morris,Texas,TX,48343,12388,"Morris, TX",48343,251.99,49.16068097940394
2686,Motley,Texas,TX,48345,1200,"Motley, TX",48345,989.56,1.2126601721977446
2687,Nacogdoches,Texas,TX,48347,65204,"Nacogdoches, TX",48347,946.54,68.88668202083377
2688,Navarro,Texas,TX,48349,50113,"Navarro, TX",48349,1009.63,49.635014807404694
2689,Newton,Texas,TX,48351,13595,"Newton, TX",48351,933.68,14.560663182246595
2690,Nolan,Texas,TX,48353,14714,"Nolan, TX",48353,912.0,16.13377192982456
2691,Nueces,Texas,TX,48355,362294,"Nueces, TX",48355,838.48,432.0842476862895
2692,Ochiltree,Texas,TX,48357,9836,"Ochiltree, TX",48357,917.63,10.718917210640454
2693,Oldham,Texas,TX,48359,2112,"Oldham, TX",48359,1500.53,1.4075026823855572
2694,Orange,Texas,TX,48361,83396,"Orange, TX",48361,333.67,249.93556507926994
2695,Palo Pinto,Texas,TX,48363,29189,"Palo Pinto, TX",48363,951.79,30.667479170825498
2696,Panola,Texas,TX,48365,23194,"Panola, TX",48365,801.75,28.929217337075148
2697,Parker,Texas,TX,48367,142878,"Parker, TX",48367,903.48,158.14185150750433
2698,Parmer,Texas,TX,48369,9605,"Parmer, TX",48369,880.78,10.905106837121643
2699,Pecos,Texas,TX,48371,15823,"Pecos, TX",48371,4763.85,3.3214731782067024
2700,Polk,Texas,TX,48373,51353,"Polk, TX",48373,1057.09,48.57959114171925
2701,Potter,Texas,TX,48375,117415,"Potter, TX",48375,908.37,129.2590023888944
2702,Presidio,Texas,TX,48377,6704,"Presidio, TX",48377,3855.24,1.7389319471680105
2703,Rains,Texas,TX,48379,12514,"Rains, TX",48379,229.45,54.539115275659185
2704,Randall,Texas,TX,48381,137713,"Randall, TX",48381,911.54,151.077297759835
2705,Reagan,Texas,TX,48383,3849,"Reagan, TX",48383,1175.3,3.2749085339913213
2706,Real,Texas,TX,48385,3452,"Real, TX",48385,699.2,4.937070938215102
2707,Red River,Texas,TX,48387,12023,"Red River, TX",48387,1036.58,11.598718863956472
2708,Reeves,Texas,TX,48389,15976,"Reeves, TX",48389,2635.38,6.062123868284649
2709,Refugio,Texas,TX,48391,6948,"Refugio, TX",48391,770.44,9.018223352889258
2710,Roberts,Texas,TX,48393,854,"Roberts, TX",48393,924.06,0.9241824123974635
2711,Robertson,Texas,TX,48395,17074,"Robertson, TX",48395,855.68,19.953721017202692
2712,Rockwall,Texas,TX,48397,104915,"Rockwall, TX",48397,127.04,825.8422544080604
2713,Runnels,Texas,TX,48399,10264,"Runnels, TX",48399,1050.95,9.766401826918502
2714,Rusk,Texas,TX,48401,54406,"Rusk, TX",48401,924.03,58.87904072378603
2715,Sabine,Texas,TX,48403,10542,"Sabine, TX",48403,491.39,21.453428030688457
2716,San Augustine,Texas,TX,48405,8237,"San Augustine, TX",48405,530.66,15.522179926883505
2717,San Jacinto,Texas,TX,48407,28859,"San Jacinto, TX",48407,569.24,50.69742112290071
2718,San Patricio,Texas,TX,48409,66730,"San Patricio, TX",48409,693.45,96.22899992789674
2719,San Saba,Texas,TX,48411,6055,"San Saba, TX",48411,1135.3,5.333392054963446
2720,Schleicher,Texas,TX,48413,2793,"Schleicher, TX",48413,1310.63,2.1310362192228163
2721,Scurry,Texas,TX,48415,16703,"Scurry, TX",48415,905.44,18.447384696942922
2722,Shackelford,Texas,TX,48417,3265,"Shackelford, TX",48417,914.29,3.5710770105765133
2723,Shelby,Texas,TX,48419,25274,"Shelby, TX",48419,795.58,31.768018301113653
2724,Sherman,Texas,TX,48421,3022,"Sherman, TX",48421,923.04,3.27396429190501
2725,Smith,Texas,TX,48423,232751,"Smith, TX",48423,921.45,252.59211026100166
2726,Somervell,Texas,TX,48425,9128,"Somervell, TX",48425,186.46,48.95419929207336
2727,Starr,Texas,TX,48427,64633,"Starr, TX",48427,1223.18,52.84013800094834
2728,Stephens,Texas,TX,48429,9366,"Stephens, TX",48429,896.72,10.444731911856543
2729,Sterling,Texas,TX,48431,1291,"Sterling, TX",48431,923.45,1.3980183009367046
2730,Stonewall,Texas,TX,48433,1350,"Stonewall, TX",48433,916.31,1.473300520566184
2731,Sutton,Texas,TX,48435,3776,"Sutton, TX",48435,1453.93,2.597098897470992
2732,Swisher,Texas,TX,48437,7397,"Swisher, TX",48437,890.16,8.309742068841556
2733,Tarrant,Texas,TX,48439,2102515,"Tarrant, TX",48439,863.61,2434.5653709429025
2734,Taylor,Texas,TX,48441,138034,"Taylor, TX",48441,915.55,150.76620610561957
2735,Terrell,Texas,TX,48443,776,"Terrell, TX",48443,2358.03,0.3290882643562635
2736,Terry,Texas,TX,48445,12337,"Terry, TX",48445,888.84,13.879888393861663
2737,Throckmorton,Texas,TX,48447,1501,"Throckmorton, TX",48447,912.55,1.6448413785545999
2738,Titus,Texas,TX,48449,32750,"Titus, TX",48449,406.05,80.65509173747076
2739,Tom Green,Texas,TX,48451,119200,"Tom Green, TX",48451,1521.97,78.31954637739246
2740,Travis,Texas,TX,48453,1273954,"Travis, TX",48453,990.2,1286.5623106443143
2741,Trinity,Texas,TX,48455,14651,"Trinity, TX",48455,693.61,21.12282118193221
2742,Tyler,Texas,TX,48457,21672,"Tyler, TX",48457,924.5,23.441860465116278
2743,Upshur,Texas,TX,48459,41753,"Upshur, TX",48459,582.95,71.62363839094262
2744,Upton,Texas,TX,48461,3657,"Upton, TX",48461,1241.32,2.9460574227435314
2745,Uvalde,Texas,TX,48463,26741,"Uvalde, TX",48463,1551.95,17.230580882116048
2746,Val Verde,Texas,TX,48465,49025,"Val Verde, TX",48465,3144.75,15.589474521027109
2747,Van Zandt,Texas,TX,48467,56590,"Van Zandt, TX",48467,842.56,67.16435624762629
2748,Victoria,Texas,TX,48469,92084,"Victoria, TX",48469,882.14,104.3870587435101
2749,Walker,Texas,TX,48471,72971,"Walker, TX",48471,784.17,93.0550773429231
2750,Waller,Texas,TX,48473,55246,"Waller, TX",48473,513.43,107.6018152425842
2751,Ward,Texas,TX,48475,11998,"Ward, TX",48475,835.6,14.358544758257539
2752,Washington,Texas,TX,48477,35882,"Washington, TX",48477,603.95,59.41220299693683
2753,Webb,Texas,TX,48479,276652,"Webb, TX",48479,3361.48,82.30065328367267
2754,Wharton,Texas,TX,48481,41556,"Wharton, TX",48481,1086.15,38.259908852368454
2755,Wheeler,Texas,TX,48483,5056,"Wheeler, TX",48483,914.52,5.528583300529239
2756,Wichita,Texas,TX,48485,132230,"Wichita, TX",48485,627.78,210.63111281022015
2757,Wilbarger,Texas,TX,48487,12769,"Wilbarger, TX",48487,970.84,13.152527707964238
2758,Willacy,Texas,TX,48489,21358,"Willacy, TX",48489,590.55,36.16628566590467
2759,Williamson,Texas,TX,48491,590551,"Williamson, TX",48491,1118.3,528.0792273987303
2760,Wilson,Texas,TX,48493,51070,"Wilson, TX",48493,803.73,63.54123897328705
2761,Winkler,Texas,TX,48495,8010,"Winkler, TX",48495,841.11,9.523130149445375
2762,Wise,Texas,TX,48497,69984,"Wise, TX",48497,904.42,77.37997832865263
2763,Wood,Texas,TX,48499,45539,"Wood, TX",48499,645.23,70.57793345008757
2764,Yoakum,Texas,TX,48501,8713,"Yoakum, TX",48501,799.71,10.89519950982231
2765,Young,Texas,TX,48503,18010,"Young, TX",48503,914.47,19.694467833827243
2766,Zapata,Texas,TX,48505,14179,"Zapata, TX",48505,998.41,14.201580513015696
2767,Zavala,Texas,TX,48507,11840,"Zavala, TX",48507,1297.41,9.125873856375394
2768,Beaver,Utah,UT,49001,6710,"Beaver, UT",49001,2589.88,2.5908536302840286
2769,Box Elder,Utah,UT,49003,56046,"Box Elder, UT",49003,5745.55,9.754679708644082
2770,Cache,Utah,UT,49005,128289,"Cache, UT",49005,1164.81,110.13727560718057
2771,Carbon,Utah,UT,49007,20463,"Carbon, UT",49007,1478.49,13.840472373840878
2772,Daggett,Utah,UT,49009,950,"Daggett, UT",49009,696.98,1.3630233292203506
2773,Davis,Utah,UT,49011,355481,"Davis, UT",49011,298.78,1189.7750853470782
2774,Duchesne,Utah,UT,49013,19938,"Duchesne, UT",49013,3240.95,6.151899905891791
2775,Emery,Utah,UT,49015,10012,"Emery, UT",49015,4462.31,2.243680963447183
2776,Garfield,Utah,UT,49017,5051,"Garfield, UT",49017,5175.12,0.9760160150875729
2777,Grand,Utah,UT,49019,9754,"Grand, UT",49019,3671.54,2.65665088763843
2778,Iron,Utah,UT,49021,54839,"Iron, UT",49021,3296.68,16.634614217940474
2779,Juab,Utah,UT,49023,12017,"Juab, UT",49023,3392.28,3.5424552218566863
2780,Kane,Utah,UT,49025,7886,"Kane, UT",49025,3990.23,1.9763271791350374
2781,Millard,Utah,UT,49027,13188,"Millard, UT",49027,6572.43,2.0065637823453426
2782,Morgan,Utah,UT,49029,12124,"Morgan, UT",49029,609.2,19.90151017728168
2783,Piute,Utah,UT,49031,1479,"Piute, UT",49031,757.79,1.9517280513070905
2784,Rich,Utah,UT,49033,2483,"Rich, UT",49033,1028.78,2.413538365831373
2785,Salt Lake,Utah,UT,49035,1160437,"Salt Lake, UT",49035,742.28,1563.3413267230694
2786,San Juan,Utah,UT,49037,15308,"San Juan, UT",49037,7819.99,1.9575472602906143
2787,Sanpete,Utah,UT,49039,30939,"Sanpete, UT",49039,1590.15,19.4566550325441
2788,Sevier,Utah,UT,49041,21620,"Sevier, UT",49041,1910.58,11.315935475091335
2789,Summit,Utah,UT,49043,42145,"Summit, UT",49043,1871.71,22.516842886985696
2790,Tooele,Utah,UT,49045,72259,"Tooele, UT",49045,6941.35,10.409934666887565
2791,Uintah,Utah,UT,49047,35734,"Uintah, UT",49047,4479.69,7.97689125810045
2792,Utah,Utah,UT,49049,636235,"Utah, UT",49049,2003.45,317.56969228081556
2793,Wasatch,Utah,UT,49051,34091,"Wasatch, UT",49051,1175.5,29.001276052743513
2794,Washington,Utah,UT,49053,177556,"Washington, UT",49053,2426.36,73.17792907894953
2795,Wayne,Utah,UT,49055,2711,"Wayne, UT",49055,2460.68,1.1017279776321993
2796,Weber,Utah,UT,49057,260213,"Weber, UT",49057,576.08,451.6959450076378
2797,Addison,Vermont,VT,50001,36777,"Addison, VT",50001,766.33,47.991074341341196
2798,Bennington,Vermont,VT,50003,35470,"Bennington, VT",50003,674.98,52.54970517644967
2799,Caledonia,Vermont,VT,50005,29993,"Caledonia, VT",50005,648.86,46.22414696544709
2800,Chittenden,Vermont,VT,50007,163774,"Chittenden, VT",50007,536.58,305.2182340005218
2801,Essex,Vermont,VT,50009,6163,"Essex, VT",50009,663.6,9.287221217600964
2802,Franklin,Vermont,VT,50011,49402,"Franklin, VT",50011,633.71,77.95679411718294
2803,Grand Isle,Vermont,VT,50013,7235,"Grand Isle, VT",50013,81.81,88.43662143992177
2804,Lamoille,Vermont,VT,50015,25362,"Lamoille, VT",50015,458.8,55.27898866608544
2805,Orange,Vermont,VT,50017,28892,"Orange, VT",50017,687.03,42.05347655852001
2806,Orleans,Vermont,VT,50019,27037,"Orleans, VT",50019,693.27,38.999235507089594
2807,Rutland,Vermont,VT,50021,58191,"Rutland, VT",50021,929.82,62.58308059624443
2808,Washington,Vermont,VT,50023,58409,"Washington, VT",50023,687.23,84.99192410110152
2809,Windham,Vermont,VT,50025,42222,"Windham, VT",50025,785.31,53.76475531955534
2810,Windsor,Vermont,VT,50027,55062,"Windsor, VT",50027,969.34,56.803598324633256
2811,Accomack,Virginia,VA,51001,32316,"Accomack, VA",51001,449.5,71.8932146829811
2812,Albemarle,Virginia,VA,51003,109330,"Albemarle, VA",51003,720.7,151.69973636742054
2813,Alleghany,Virginia,VA,51005,14860,"Alleghany, VA",51005,445.46,33.35877519867104
2814,Amelia,Virginia,VA,51007,13145,"Amelia, VA",51007,355.27,37.000028147606045
2815,Amherst,Virginia,VA,51009,31605,"Amherst, VA",51009,473.93,66.68706349038888
2816,Appomattox,Virginia,VA,51011,15911,"Appomattox, VA",51011,333.49,47.71057602926624
2817,Arlington,Virginia,VA,51013,236842,"Arlington, VA",51013,25.97,9119.83057373893
2818,Augusta,Virginia,VA,51015,75558,"Augusta, VA",51015,967.0,78.13650465356774
2819,Bath,Virginia,VA,51017,4147,"Bath, VA",51017,529.16,7.836949126918135
2820,Bedford,Virginia,VA,51019,78997,"Bedford, VA",51019,753.02,104.9069081830496
2821,Bland,Virginia,VA,51021,6280,"Bland, VA",51021,357.73,17.55513935090711
2822,Botetourt,Virginia,VA,51023,33419,"Botetourt, VA",51023,541.2,61.749815225424975
2823,Brunswick,Virginia,VA,51025,16231,"Brunswick, VA",51025,566.17,28.668067894801915
2824,Buchanan,Virginia,VA,51027,21004,"Buchanan, VA",51027,502.76,41.77738881374811
2825,Buckingham,Virginia,VA,51029,17148,"Buckingham, VA",51029,579.66,29.58285891729635
2826,Campbell,Virginia,VA,51031,54885,"Campbell, VA",51031,503.87,108.92690574949887
2827,Caroline,Virginia,VA,51033,30725,"Caroline, VA",51033,527.51,58.24534132054369
2828,Carroll,Virginia,VA,51035,29791,"Carroll, VA",51035,474.69,62.75885314626388
2829,Charles City,Virginia,VA,51036,6963,"Charles City, VA",51036,182.82,38.08664259927798
2830,Charlotte,Virginia,VA,51037,11880,"Charlotte, VA",51037,475.27,24.99631788246681
2831,Chesterfield,Virginia,VA,51041,352802,"Chesterfield, VA",51041,423.3,833.4561776517836
2832,Clarke,Virginia,VA,51043,14619,"Clarke, VA",51043,176.18,82.97763650811669
2833,Craig,Virginia,VA,51045,5131,"Craig, VA",51045,329.53,15.570661244803206
2834,Culpeper,Virginia,VA,51047,52605,"Culpeper, VA",51047,379.23,138.7152915117475
2835,Cumberland,Virginia,VA,51049,9932,"Cumberland, VA",51049,297.46,33.38936327573455
2836,Dickenson,Virginia,VA,51051,14318,"Dickenson, VA",51051,330.53,43.31830696154661
2837,Dinwiddie,Virginia,VA,51053,28544,"Dinwiddie, VA",51053,503.72,56.666401969348044
2838,Essex,Virginia,VA,51057,10953,"Essex, VA",51057,257.12,42.59878655880522
2839,Fairfax,Virginia,VA,51059,1147532,"Fairfax, VA",51059,390.97,2935.08964882216
2840,Fauquier,Virginia,VA,51061,71222,"Fauquier, VA",51061,647.45,110.00386130203104
2841,Floyd,Virginia,VA,51063,15749,"Floyd, VA",51063,380.42,41.398980074654325
2842,Fluvanna,Virginia,VA,51065,27270,"Fluvanna, VA",51065,286.01,95.34631656235796
2843,Franklin,Virginia,VA,51067,56042,"Franklin, VA",51067,690.43,81.16970583549383
2844,Frederick,Virginia,VA,51069,89313,"Frederick, VA",51069,413.5,215.99274486094316
2845,Giles,Virginia,VA,51071,16720,"Giles, VA",51071,355.78,46.995334195289225
2846,Gloucester,Virginia,VA,51073,37348,"Gloucester, VA",51073,217.81,171.4705477250815
2847,Goochland,Virginia,VA,51075,23753,"Goochland, VA",51075,281.42,84.40409352569114
2848,Grayson,Virginia,VA,51077,15550,"Grayson, VA",51077,442.18,35.166674205074855
2849,Greene,Virginia,VA,51079,19819,"Greene, VA",51079,156.25,126.8416
2850,Greensville,Virginia,VA,51081,11336,"Greensville, VA",51081,295.23,38.39718185821224
2851,Halifax,Virginia,VA,51083,33911,"Halifax, VA",51083,817.84,41.46410055756627
2852,Hanover,Virginia,VA,51085,107766,"Hanover, VA",51085,468.54,230.00384172109105
2853,Henrico,Virginia,VA,51087,330818,"Henrico, VA",51087,233.7,1415.5669661959778
2854,Henry,Virginia,VA,51089,50557,"Henry, VA",51089,382.33,132.23393403604217
2855,Highland,Virginia,VA,51091,2190,"Highland, VA",51091,415.16,5.275074670006744
2856,Isle of Wight,Virginia,VA,51093,37109,"Isle of Wight, VA",51093,315.61,117.57865720351066
2857,James City,Virginia,VA,51095,76523,"James City, VA",51095,142.44,537.2297107554058
2858,King and Queen,Virginia,VA,51097,7025,"King and Queen, VA",51097,315.14,22.291679888303612
2859,King George,Virginia,VA,51099,26836,"King George, VA",51099,179.64,149.38766421732356
2860,King William,Virginia,VA,51101,17148,"King William, VA",51101,273.94,62.59764912024531
2861,Lancaster,Virginia,VA,51103,10603,"Lancaster, VA",51103,133.25,79.57223264540337
2862,Lee,Virginia,VA,51105,23423,"Lee, VA",51105,435.52,53.781686260102866
2863,Loudoun,Virginia,VA,51107,413538,"Loudoun, VA",51107,515.56,802.1142059120181
2864,Louisa,Virginia,VA,51109,37591,"Louisa, VA",51109,496.3,75.74249445899657
2865,Lunenburg,Virginia,VA,51111,12196,"Lunenburg, VA",51111,431.68,28.25240919199407
2866,Madison,Virginia,VA,51113,13261,"Madison, VA",51113,320.68,41.35275040538855
2867,Mathews,Virginia,VA,51115,8834,"Mathews, VA",51115,85.93,102.80460840218782
2868,Mecklenburg,Virginia,VA,51117,30587,"Mecklenburg, VA",51117,625.49,48.90086172440807
2869,Middlesex,Virginia,VA,51119,10582,"Middlesex, VA",51119,130.31,81.20635407873532
2870,Montgomery,Virginia,VA,51121,98535,"Montgomery, VA",51121,387.01,254.60582413891115
2871,Nelson,Virginia,VA,51125,14930,"Nelson, VA",51125,470.86,31.70793866542072
2872,New Kent,Virginia,VA,51127,23091,"New Kent, VA",51127,209.73,110.0986983264197
2873,Northampton,Virginia,VA,51131,11710,"Northampton, VA",51131,211.61,55.33764944945891
2874,Northumberland,Virginia,VA,51133,12095,"Northumberland, VA",51133,191.3,63.225300575013065
2875,Nottoway,Virginia,VA,51135,15232,"Nottoway, VA",51135,314.39,48.44937816088298
2876,Orange,Virginia,VA,51137,37051,"Orange, VA",51137,340.78,108.7241035272023
2877,Page,Virginia,VA,51139,23902,"Page, VA",51139,310.86,76.88991829119217
2878,Patrick,Virginia,VA,51141,17608,"Patrick, VA",51141,483.1,36.44794038501345
2879,Pittsylvania,Virginia,VA,51143,60354,"Pittsylvania, VA",51143,968.94,62.28868660598179
2880,Powhatan,Virginia,VA,51145,29652,"Powhatan, VA",51145,260.22,113.94973483975097
2881,Prince Edward,Virginia,VA,51147,22802,"Prince Edward, VA",51147,349.96,65.15601783060922
2882,Prince George,Virginia,VA,51149,38353,"Prince George, VA",51149,265.16,144.64097148891233
2883,Prince William,Virginia,VA,51153,470335,"Prince William, VA",51153,336.4,1398.1420927467302
2884,Pulaski,Virginia,VA,51155,34027,"Pulaski, VA",51155,319.86,106.38091665103482
2885,Rappahannock,Virginia,VA,51157,7370,"Rappahannock, VA",51157,266.23,27.682830635165082
2886,Richmond,Virginia,VA,51159,9023,"Richmond, VA",51159,191.49,47.11995404459763
2887,Roanoke,Virginia,VA,51161,94186,"Roanoke, VA",51161,250.52,375.9619990419926
2888,Rockbridge,Virginia,VA,51163,22573,"Rockbridge, VA",51163,597.56,37.77528616373252
2889,Rockingham,Virginia,VA,51165,81948,"Rockingham, VA",51165,849.09,96.51273716567148
2890,Russell,Virginia,VA,51167,26586,"Russell, VA",51167,473.82,56.109915157654804
2891,Scott,Virginia,VA,51169,21566,"Scott, VA",51169,535.53,40.27038634623644
2892,Shenandoah,Virginia,VA,51171,43616,"Shenandoah, VA",51171,508.78,85.726640198121
2893,Smyth,Virginia,VA,51173,30104,"Smyth, VA",51173,450.93,66.759807508926
2894,Southampton,Virginia,VA,51175,17631,"Southampton, VA",51175,599.15,29.426687807727614
2895,Spotsylvania,Virginia,VA,51177,136215,"Spotsylvania, VA",51177,401.5,339.26525529265257
2896,Stafford,Virginia,VA,51179,152882,"Stafford, VA",51179,268.96,568.4190957763236
2897,Surry,Virginia,VA,51181,6422,"Surry, VA",51181,278.95,23.022046961821115
2898,Sussex,Virginia,VA,51183,11159,"Sussex, VA",51183,490.22,22.76324915344131
2899,Tazewell,Virginia,VA,51185,40595,"Tazewell, VA",51185,518.85,78.24033921171822
2900,Warren,Virginia,VA,51187,40164,"Warren, VA",51187,213.47,188.14821754813323
2901,Washington,Virginia,VA,51191,53740,"Washington, VA",51191,560.98,95.79664159150059
2902,Westmoreland,Virginia,VA,51193,18015,"Westmoreland, VA",51193,229.38,78.53779754119802
2903,Wise,Virginia,VA,51195,37383,"Wise, VA",51195,403.19,92.7180733649148
